brand,city,title,desc,image_count,created_at,price
Apple,Shiraz,"['Iphone', '6', '16', 'gig']","['آیفون', '3', 'رنگ', 'گلد', '83', 'گیگ', 'تمیز', 'خط', 'خش', 'زدگی', 'رفرش', 'ریپک', 'گوش', 'گلس', 'بک', 'استیکر', 'بک', 'کاور', 'داره', 'معاوضه', '4اس', '35', 'گیگ', 'تمیز', 'خط', 'خش']",0,Sunday 12AM,1420526.8430121203
Nokia,Tehran,"['گوش', 'موبایل', 'نوکیا', 'مدل', '6300']","['گوش', 'موبایل', 'نوکیا', 'مدل', '6300', 'تمیز', 'سالم', 'کارتن', 'اصل', 'فابریک', 'همراه', 'یکعدد', 'شارژر', 'اکازیون']",3,Sunday 09PM,110872.43719833641
Huawei,Tehran,"['گوش', 'هواوی', 'g', '630']","['گوش', 'هواوی', 'مشک', 'العاده', 'تمیز', 'سالم', 'خط', 'وخش', 'کارتن', 'شارژر']",2,Tuesday 10PM,238630.92726666387
Apple,Tehran,"['گوش', 'موبایل', 'ایفون', '5اس', '32', 'گیگ']","['سلام', 'دستگاه', 'ایفون', '5اس', '32', 'گیگ', 'مشک', 'قیمت']",2,Monday 01PM,762914.340331692
Samsung,Tehran,"['سامسونگ', 'گلکسی', 'جی5']",['تست'],1,Monday 10AM,417621.62522596127
Samsung,Tehran,"['سامسونگ', 'اس4', 'مشکل', 'میخوام']","['سلام', 'مشکل', 'گوشیتون', 'قیمت', 'مد', 'نظرتون', 'بگید', 'تشکر']",0,Sunday 12PM,496064.1579668085
Samsung,Tehran,"['گوش', 'موبایل', 'سامسونگ', 'گلکلسی', 'پرید#پر']","['گوشیو', '6ماهه', 'خرید#خر', 'وکاملا', 'سالمه']",2,Friday 10PM,374389.2206772009
Samsung,Tehran,"['خریدار', 's7', 'edge', 'demo']","['خریدار', 'گوش', 'لایو', 'دمو', 's7', 'edge', 'مشک', 's6', 'plus', 'edge', 'مشک', 'سورمه', 'ای', 'نباشه', 'مشک', 'طوس', 'قیمت', 'منصفانه', 'مصرف', 'میخوام', 'دلال', '#هست', 'پیامک', 'بدید']",0,Monday 01PM,1812159.9363404748
Apple,Isfahan,"['اپل', '5']","['16', 'تمیز', 'قیمت', 'پایین']",2,Thursday 04PM,608494.0178254413
Huawei,Kermanshah,['p6هواوی'],"['گوش', 'درحدنو', 'بدلیل', 'خریدن', 'گوش', 'دیگه', 'میفروشمش']",1,Tuesday 01PM,293387.32444153656
Samsung,Isfahan,"['سامسونگ', 'گلکسی', 's']","['سلام', 'نمیشه', 'گوش', 'بدی', 'خرج', 'نداشته', 'دوسیم', 'کارت', 'اینترنت', 'تیر', 'جی', 'اندروید4', '2لطفا', 'مشتری', 'واقعی', 'تماس', 'گرفت#گیر']",4,Wednesday 12AM,484431.1520066311
Huawei,Shiraz,"['Huawei', 'Mate', 'se7en', '7']","['رم', '2', 'حافظه', 'داخل', '16', 'دوربین', '13', 'مگاپیکسل', 'دوربین', 'جلو', '8', 'مگاپیکسل', 'اندرویید', '5', 'ابعاد', '6', '0', 'اینچ', '4G', 'سال', 'کارکرده', 'محکم', 'قوی', 'سنسور', 'اثرانگشت', 'قوی', 'اشتباه', 'تاحالا', 'اصلا', 'هنگ', 'کرد#کن', 'اگه', 'خریدار', 'زنگ', 'زد#زن']",5,Thursday 09AM,672610.6764711154
Samsung,Tehran,"['گلکسی', 's6']","['سلام', 'گوش', 'نو', 'ودر', '4ماه', 'خرید#خر', 'سفید', 'رنگ', 'خط', 'خش', 'نو', 'فرق', 'نداره', 'همراه', 'یه', 'گلس', '7قاب', 'ارزش', '200', 'تومن', 'معاوضه', 'ایفون', 'se', '6s', '6']",0,Monday 07PM,1178064.545833672
Lenovo,Tehran,['هوآوی'],"['هد', 'فروشی']",1,Thursday 09PM,326890.0343505683
Huawei,Mashhad,"['گوش', 'اوراق']","['گوش', 'هواوی', 'مدل', 'وای', '300', 'اوراق']",0,Monday 09PM,317963.56194010907
Samsung,Karaj,"['سامسونگ', 'a5', '2015']","['رنگ', 'گلد', 'ترو', 'تمیز', 'اطلاعات', 'تماس', 'گرفت#گیر']",0,Thursday 02PM,700126.9906618876
Sony,Karaj,"['گوش', 'موبایل', 'sony', 'z3']","['فروش', 'فوری', 'LCD', 'شکسته', 'هزینه', 'تعمیر', '170', '200', 'تومان', 'میباشد', 'ی', 'خریدار', 'میباشد']",0,Saturday 04PM,493618.6687215202
Samsung,Shiraz,"['مبایل', 'Galaxy', 'note', '3']","['مبایل', 'بسیاربسیار', 'سالم', 'استفاده', 'ی', 'گوش', 'زنگ', 'زدن', 'واتساپ', 'تلگرام', 'گاه', 'آهنگ', 'گوش', 'کارتن', 'داره', 'کارتن', 'سالم', 'سالمه', 'قلم', 'سالم', '#هست']",5,Monday 03PM,356832.6713300732
Samsung,Tehran,"['samsung', 'S6']","['سامسونگ', 'اس6', 'تمیز', 'بدونه', 'خط', 'وخش', 'تکسیم', '32', 'گیگ']",0,Wednesday 02AM,1160262.9004619878
Nokia,Tabriz,"['گوش', 'موبایل', 'کلاسیک', 'نوکیا']","['صفر', 'سالم', 'ساخت', 'کشور', 'آلمان', 'قیمت', 'توافق']",2,Thursday 09PM,56393.331077015886
ZTE,Ahvaz,"['انواع', 'گوش', 'تبلت', 'اقساط', 'هشت', 'ماهه']","['دریافت', 'لیس', 'گوش', 'ها', 'ومدل', 'های', 'موجود', 'صورت', 'روزانه', 'وشرایط', 'اقساط', 'طریق', 'واتساپ', 'یاتلگرام', 'NUM', 'شماره', 'تماس', 'NUM']",0,Saturday 11PM,384465.1890638955
Apple,Tehran,"['6s', '64', 'gold']","['گوش', 'سالم', 'عیب', 'ایراد', 'قیمت', 'NUM']",2,Sunday 10AM,2018387.6566006602
ZTE,Shiraz,"['معامله', 'اکانت', 'کل']","['معامله', 'اکانت', 'کل', 'گوش', 'عکس', 'مطلق', 'بازی', '#هست', 'قیمت', 'فروش', 'توافق', '#هست', 'داره', 'بگه', 'خدم', 'کلن', 'لول', '9', '#هست', 'یه', 'دیگه', '10', 'میشه', 'کلن', 'بازی', 'بدونه', 'بازی', 'میفروشم', 'بازیو', 'کلن', 'حظوری', 'میام', 'بهتون', 'تحویل', 'میدم', 'پیشنادیتونو', 'قیمت', 'معامله', 'بگید', 'اس', 'واتساپ', 'درخدمتم']",2,Thursday 11PM,358046.8445398528
Samsung,Shiraz,"['اپل6sپلاس', 'طرح', 'فروش', 'معاوضه']","['اپل', 'فووووول', 'طرح', 'مشکل', 'اندروید', 'رنگ', 'رزگلد', 'معاوضه', 'گوش', 'های', 'پیشنهاد']",1,Saturday 02PM,87590.369715306
Apple,Isfahan,"['apple', '4', '16', 'g']","['گوش', 'سالم', 'خط', 'خش', 'گلس', 'گوش', 'کاغذ', 'خرید', 'داره', 'معاوضه', 'میکنم']",5,Sunday 07AM,580779.1824755779
Huawei,Tehran,"['هواوی', 'y', '600']","['هواوی', 'y', '600', 'u', '20', 'سری', 'قاب', 'ژله', 'ای', 'وبرچسب', 'زد#زن', 'خش', 'قیمت']",1,Monday 07PM,233448.41773683229
Nokia,Tehran,"['Nokia', '1112']","['سالم', 'تمیز', 'باتری', 'قوی', 'ساخت', 'مجارستان']",3,Tuesday 11PM,344217.9888985306
Huawei,Karaj,"['هواوی', 'g', '620']","['تک', 'سیم', 'شرطه', 'سالم', 'مشکل', 'میگیرم', 'دوربین', '8', 'هسته', 'ای']",1,Wednesday 11AM,259618.10929626747
Apple,Tehran,"['اپل', 'فایو', 'اس']","['فایو', 'اس', 'مشک', 'نو', 'نو', 'کوچک', 'ایراد', '35', 'گیک', 'قیمت', 'NUMفقط', 'مصرف', 'فروش', 'معاوضه', 'پاسخگو', 'طریق', 'تلگرام', 'تماس', 'ممنون']",0,Thursday 11PM,1669444.2945545441
Samsung,Mashhad,"['galaxy', 'j7']","['گلگسی', 'ج', '7', 'رنگ', 'سفید', 'معاوضه', 'اپل', '5sهم', 'صورت', 'والباقی', 'حساب', 'میشود']",3,Friday 03PM,686444.5774154372
HTC,Tehran,"['گوش', 'موبایل', 'desire', '628', 'htc']","['گوش', 'سالم', 'خط', 'ضربه', 'خوردگی', 'هفته', 'کار', 'همراه', 'عدد', 'گارد', 'ساده', 'فانتزی', 'گوش', 'شرط', 'تست', 'میدم']",5,Tuesday 02PM,608446.0577329285
ZTE,Tabriz,"['گوشى', 'ضد', 'گلوله', 'ضد', 'ضربه', 'جیپ', 'jeep']","['گوشى', 'العاده', 'عالى', 'استفاده', 'گوشى', 'خوبى', '#هست', 'فروش', 'نقدى', 'ىا', 'اپل', '6', 'قىمت', '1700', 'مقطوع', 'مىباشد', 'ممنون']",2,Tuesday 08PM,472370.0259191732
Samsung,Tehran,"['سامسونگ', 's5', '_', 'اپل', '4s']","['باسلام', 'گوش', 'سامسونگ', 'اس', '5', 'رم', '16', 'گیگ', '_', 'رنگ', 'گلد', 'سالم', 'دستگاه', '4', 'اس', 'اپل', 'رم', '32', 'تمیز', 'فروش', 'معاوضه', 'هردو', 'گوش', 'سالم', 'هستن', 'کارتن', 'اپل', '6', 'اس', 'نو', '5', 'تمیز', 'کارتن', 'معاوضه', 'میشود']",4,Monday 03PM,1088846.2548873893
Apple,Mashhad,"['اپل', '3', 'پلاس', 'آیکلود', 'تاچ', 'ال', 'دی']","['گوش', 'آیکلود', 'تاچ', 'ال', 'دی', 'فروش', 'میرسد', 'قیمت', 'پیشنهاد', 'پیامک', 'واسه', 'تاچ']",0,Saturday 10AM,1093260.985400861
HTC,Tabriz,"['اچ', 'تی', 'دیزایر', '183']","['تمیز', 'خط', 'خش', 'مشکل', 'اینه', 'سیمکارت', 'نمیشناسه', 'معاوضه', 'داشت#دار', 'لطفا', 'پیشنهاد', 'خودتون', 'طریق', 'اس', 'ام', 'اس', 'تلگرام', 'بفرستین', 'ممنون', 'دیوار']",4,Sunday 01AM,539716.6157994426
HTC,Tabriz,"['گوش', 'اندروید', 'اچ', 'تی']","['سالم', 'اصلا', 'تعمیر', 'نرفته', 'درحدنو', 'خط', 'وخش']",1,Sunday 01PM,326265.31817371544
Samsung,Tehran,"['گوش', 'موبایل', 'سامسونگ', 'اس', '3', 'S3']","['یکدستگاه', 'گوش', 'موبایل', 'سامسونگ', 'اس', '3', 'رنگ', 'مشک', '16', 'گیگ', 'حافظه', 'داخل', 'کارتن', 'شارژر', 'هنزفری', 'باطری', 'نو', 'سالم', 'دست', 'خودم', 'مصرف']",3,Sunday 08PM,311044.7563317218
Apple,Tehran,"['Iphone', '5s', '16', 'G']","['83', 'گیگ', 'خط', 'خش', 'تمیز', 'همراه', 'گلس', 'قاب', 'هنسفری', 'اصل', 'جعبه', 'لوازم', 'گوش', 'تعمیر', 'جزع', 'خاطر', 'زود', 'شارژ', 'لطفا', 'مصرف', 'تماس', 'بگیره', 'تشکر', 'سایت', 'دیوار']",5,Sunday 09PM,918046.8701153689
Nokia,Isfahan,"['فروش', 'معاوضه', 'لومیا', '820']","['تمیز', 'سالم', 'تضمین', 'معاوضه', 'همرده', 'بالا']",3,Friday 06PM,372490.68402688135
Samsung,Mashhad,"['s5', 'dous', 'note', '4', 'دوسیم']","['گوش', 'سالم', 'قیمت', 'میخوام', 'اس5s5', 'دوسیم', 'نوت4', 'دوسیم']",0,Friday 11PM,762098.2344461264
Apple,Tehran,"['گوش', 'کارکرده']","['آیفون', '6کارکرده', '64', 'Gدر', 'نو', 'مهلت', 'تست']",2,Saturday 06PM,1619585.8639590424
Apple,Shiraz,"['iphone', '6s', 'plus', '16', 'Gig', 'Gray']","['گوش', 'یکماهه', 'خریدار', 'خش', 'قیمت', 'خودتونو', 'پیامک', 'کنین', 'بالا', 'پیشنهاد', 'فروخت#فروش', 'ممنون']",1,Monday 03PM,2048503.8769614645
HTC,Tehran,"['اچ', 'تی', 'اکبند', '2016', 'فورجی', 'دوسیم', 'کارت']","['دوسیم', 'کارت', 'اکبند', 'پل', 'کادو', 'برام', 'اوردن', '16', 'گیگ', 'حافظه', 'داخل', 'کیفیت', 'ال', 'سید', 'آمو', 'ال', 'ای', 'دی', 'دوربین', '13', 'مگا', 'پیکسل', 'فول', 'اچ', 'دی', 'دوربین', 'جلو', '13', 'مگا', 'پیکسل', 'شبکه', 'فورجی', 'رنگ', 'سورمه', 'ای']",5,Sunday 04PM,675535.3581348943
Samsung,Tehran,"['سامسونگA5', '2016']","['سالم', 'خط', 'وخش', 'معاوضه', 'ایفون', '6']",2,Wednesday 01PM,891653.8442750239
Samsung,Isfahan,"['گوش', 's7دو', 'سیم', 'کارت']","['سلام', 'گوش', 'کاره', 'رنگ', 'مشک', '2', 'سیم', 'کارت', '32', 'گیک', 'قیمت', 'خریدار', 'میام', 'یاعلی']",0,Saturday 10PM,1211749.570603958
Apple,Tehran,"['ایفون', 'se']","['ایفون', 'se', 'شانزده', 'گیگ', 'رنگ', 'گلد', 'خط', 'خش', 'لیبل', 'پشت', 'کنده', 'شد#شو', 'قیمت', '1400', 'تعویض', 'گوش', 'سامسونگ', 'اس', '3', 'ایج', 'فلت', 'سامسونگ', 'نو', '4', 'اس', '2', 'ایج', 'فلت', 'سر', 'میدم', 'هواووی', 'میت', '1']",0,Sunday 08AM,1243020.2102208445
Apple,Tehran,"['iphone', '6']","['تمیز', 'خط', 'زنگ', 'زد#زن', 'توافق', 'ارزون', 'میدم']",1,Wednesday 02PM,1442374.153227013
Apple,Shiraz,"['ایفون', '3', 'گ', 'لد', '35', 'گیگ']","['سریال', 'نامبر', 'LLA', 'سالم', 'خط', 'خش', 'سری', 'بک', 'کاور', 'گلس', 'Ios', 'NUM', 'ارتباط', 'طريق', 'پيامك', 'تلگرام']",0,Saturday 01PM,1805050.1987462963
LG,Isfahan,['رنگ'],"['گوش', 'سالم', 'خوشدست', 'اصل', 'کره', 'دوسیم', 'همزمان', 'اندرویید4', '2', '1']",3,Sunday 07PM,390923.6974826742
Samsung,Isfahan,"['گوش', 'جی5تیری', 'جی', 'مشک']","['تعویض', 'باs4mini', 's3', 'دوسیم', 'کارت', 'گوش', 'سالم', 'وبدون', 'خط', 'خش', 'باشه', 'گوش', 'خودم', 'سالم', 'وب', 'خط', 'خشه', '40', 'روز', 'کارکردشه']",0,Monday 04PM,702717.884930812
Apple,Tehran,"['اپل', 'appel6s', 'plus']","['اپل', 'appel', '6s', 'plus', 'gold', '128', 'gig', 'آکبند', 'بالا', 'پیشنهاد']",0,Friday 04AM,1593366.72284408
Samsung,Tehran,"['Samsung', 'galaxy', 's', 'iii', 'mini']","['گوش', 'سالمه', 'حدودا', '200', '300', 'هزارتمون', 'واسه', 'فروش', 'گذاشت#گذار']",1,Sunday 08AM,318522.4065123518
HTC,Mashhad,"['htc', 'one', 'sv']","['دست', 'خودم', 'سالمه', 'سالم', 'واقعا', 'سالمه', 'دلمو', 'زده', 'میخوام', 'جدیدشو', 'خرید#خر', 'مشخصات', 'اینترنت', '#هست', 'تلگرام', 'تماس', 'پیامک', 'جوابگوام']",1,Saturday 09PM,478272.40022571315
Samsung,Tehran,"['عدد', 'گوش', 'سامسونگA', 'NUMگلد']","['باعرض', 'سلام', 'گوش', 'سالم', 'خط', 'خش', 'دوسیم', 'کارت', 'یاعلی']",0,Monday 09PM,560527.431667181
Samsung,Ahvaz,"['گوش', 'نوت2', 'ویتنام']","['باسلام', 'گوش', 'نوت2', 'تمیز', 'رنگ', 'نوک', 'مدادی', 'ایراد', 'داره', 'فلت', 'السیدی', 'داره', 'ودیگه', 'مشکل', 'نداره', 'اونم', 'هزینه', 'ای', 'درست', 'میشه', 'اگه', 'گوش', 'مناسب', 'جهت', 'معاوضه', 'داشت#دار', 'بوسیله', 'پیامک', 'تلگرام', 'پیشنهاد', 'بدید', 'خواهشا', 'گوش', 'های', 'پائین', 'رده', 'پیشنهاد', 'دید#بین', 'ممنون']",1,Wednesday 04PM,564666.7370388736
Samsung,Mashhad,"['Galexy', 'S5', 'Gold']","['نو', 'تمیز', 'ضرب', 'خوردگی']",2,Sunday 10PM,591747.8540585883
Sony,Qom,"['معاوضه', 'فروش', 'سون', 'm5']","['سلام', 'فروش', 'سون', 'm5', 'معاوضه', 'جهت', 'تنوع', 'سیم', 'دوربین', 'کیفیت', 'ترجیحا', 'الجی', 'جی4', 'دوسیم', 'گوش', 'دوسیم', 'اسلات', 'رم', 'جدا', 'سفید', 'تمیز', 'دوربین', '21', 'جلو', '13', 'هشت', 'هسته', 'ای', 'رم3', 'هستش']",0,Sunday 04AM,589059.2499629089
Apple,Mashhad,"['5s', 'silver', '64', 'gig']","['آیفون', '4اس', '35', 'گیگ', 'سیلور', 'تمیز', 'خط', 'خش']",0,Monday 07PM,1134157.363159975
Apple,Tehran,"['I', 'phone', '4s']",['سالم'],3,Wednesday 06AM,465429.99954428256
ZTE,Tehran,"['سامسونگ', 'نوکیا', 'اریگسون', 'موترولا']","['گوشیها', 'سالم', 'واسیه', 'بچه', 'ها', 'اضافی', 'افتاده', 'خونه']",1,Thursday 07PM,357066.8046429674
Huawei,Karaj,"['y', '520', 'درحدنو']","['بسیارتمیز', 'باکارتن', 'دوتا', 'قاب', 'ولیبل', 'اصلا', 'تعمیرنشده', 'خودم', 'راضیم', 'دوسیم', 'فروش', 'میخوام', 'یه', 'گوش', 'دیگه', 'گرفت#گیر', 'لطفا', 'درخواستاتونو', 'پیامک', 'کنیدوقیمت', 'منصفانه', 'بدیدممنون']",3,Friday 07PM,131468.42203448445
Huawei,Ahvaz,"['موبایل', 'هوآوی', 'اپل']","['مارکها', 'مدلها', 'خرید', 'کارکرده', 'نقد', 'فروش', 'نو', 'اقساط', 'چک', 'کارمند']",1,Saturday 01PM,539136.0569829388
HTC,Tehran,"['htc', 'خاموش']","['گوش', 'اچ', 'تی', '1', 'خاموش', 'افتاده', 'خونه', 'ال', 'دی', 'نو', 'باتری', 'نو', 'مشکل', 'آی', 'داره', 'درست', 'نمیشه', 'لوازم', 'جانبی', 'کارتن', 'نداره']",0,Wednesday 04PM,23870.194481933875
Samsung,Tabriz,"['گوش', 's3تاچ', 'ال', 'دی', 'شکسته']","['برنگ', 'سفید', 'تاچ', 'السیدیش', 'شکسته', 'لوازم', 'چیش', 'تکمیله', 'قیمت', 'توافق', 'لطفا', 'قیمت', 'اس', 'تشکر', 'دیوار']",0,Friday 06PM,214648.55934381342
LG,Karaj,"['LG_nexus_5x_', '16', 'gb']","['گوش', 'سالم', 'تمیز', 'خط', 'خش']",5,Monday 04AM,619610.7595273317
Nokia,Ahvaz,"['نوکیا', '311', 'لمس']","['تمیز', 'واک']",1,Friday 06AM,171416.10640499246
Huawei,Shiraz,"['تعویض', 'هواویG8', 'گوش', 'مدل', 'بالا']","['گوش', 'تمیز', 'نو', 'تعویض', 'گوش', 'سیم', 'کارت', 'بقیش', 'نقد', 'میدم', 'سیم', 'کارت', 'فورجی', 'رم3حافظه', '32', 'صفحه5', '5اینچ', 'دوربین', 'جلو5', 'دوربین', 'عقب', '13', 'گوش', 'قوی', '64', 'بیت', 'لطفا', 'مدل', 'گوش', 'پیامک', 'خودم', 'زنگ', 'میزنم']",0,Monday 05AM,788502.4266480299
Apple,Tehran,"['سیکس', 'اس', 'فایف', 'اس']","['تعداد', 'سیکس', 'اس', 'فایف', 'اس']",1,Monday 08AM,976718.8931143596
Apple,Tabriz,"['iphone', '5', 'gold', '32', 'gig']","['اکبد', 'نو', 'جهت', 'فروش', 'معاوضه', 'تلگرام', 'خدمتتونم']",5,Friday 10AM,939629.5982924859
Huawei,Tehran,"['huawei', 'p6']","['اطلاع', 'رساند#رسان', 'ازطریق', 'sms']",0,Tuesday 07AM,384726.4828222438
Apple,Tehran,"['Apple', '5s', '16', 'g']","['سالم', 'وتمیز']",2,Tuesday 06PM,840655.8591117207
Samsung,Mashhad,"['گوش', 'سامسونگ', 'j2', 'طرح', 'اصل', 'سفید']","['گوش', 'یه', 'ماهه', 'خریدار', 'هنوز', 'سیم', 'کارت', 'نخورده', 'مشخصاتم', 'دوربین', '5', 'دوربین', 'جلو', '1', 'گوش', 'یه', 'قاب', 'ابی', 'رنگ', 'عکس', '#هست', 'استفاده', 'ای', 'از', 'شد#شو', 'ممنون', 'ناظر', 'دیوار']",2,Tuesday 08PM,106554.99445237548
HTC,Tehran,"['htc', 'disier', '300']","['عدد', 'گوش', 'مدل', 'های', 'htc', 'disier', '300', 'هوا', 'y', '330', 'جهت', 'تعویض', 'گوش', 'مدل', 'بالا', 'پیامک', 'بدین']",0,Wednesday 01PM,427943.5008117184
Huawei,Shiraz,"['فروش', 'گوش', 'هواوی']","['فروش', 'مدل', 'گوش', 'هواوی', 'هواوی', 'جی', '700', 'هواوی', 'جی', '510']",1,Friday 06AM,260431.02548841748
Apple,Shiraz,['ایفون5'],"['ایفون5', 'اصل', 'کاملاسالم', 'خط', 'وخش', 'رنگ', 'سفیدحافظه', '64', 'باکارتون', 'وتمام', 'وسایل', 'فروش', 'فوری', 'تعویض', 'لطفا', 'قیمت', 'نظرتونو', 'اس', 'باهاتون', 'تماس', 'میگیرم', 'ممنون']",4,Friday 11AM,1332815.688007652
